"DATA/A632/","HA632_0000_P12.IMG","HA632_0000_P22.IMG",-41.48843,143.60387,-40,145
"DATA/0293/","H0293_0000_P12.IMG","H0293_0000_P22.IMG",-41.51774,152.41461,-40,150
"DATA/A646/","HA646_0000_P12.IMG","HA646_0000_P22.IMG",-41.71839,151.13104,-40,150
"DATA/A720/","HA720_0000_P12.IMG","HA720_0000_P22.IMG",-39.94444,147.66241,-40,150
"DATA/0280/","H0280_0001_P12.IMG","H0280_0001_P22.IMG",-40.12615,153.64012,-40,155
"DATA/2590/","H2590_0001_P12.IMG","H2590_0001_P22.IMG",-38.88242,155.78791,-40,155
"DATA/8703/","H8703_0000_P12.IMG","H8703_0000_P22.IMG",-38.08721,156.30284,-40,155
"DATA/4330/","H4330_0000_P12.IMG","H4330_0000_P22.IMG",-38.71535,160.53418,-40,160
"DATA/8527/","H8527_0000_P12.IMG","H8527_0000_P22.IMG",-40.86458,158.64873,-40,160
"DATA/A660/","HA660_0001_P12.IMG","HA660_0001_P22.IMG",-41.30322,159.60425,-40,160
"DATA/2392/","H2392_0000_P12.IMG","H2392_0000_P22.IMG",-41.39799,167.49063,-40,165
"DATA/4297/","H4297_0000_P12.IMG","H4297_0000_P22.IMG",-37.56088,163.71490,-40,165
"DATA/4308/","H4308_0000_P12.IMG","H4308_0000_P22.IMG",-38.68275,162.64143,-40,165
"DATA/8534/","H8534_0000_P12.IMG","H8534_0000_P22.IMG",-37.58416,162.74462,-40,165
"DATA/4579/","H4579_0001_P12.IMG","H4579_0001_P22.IMG",-41.88886,169.28801,-40,170
"DATA/4198/","H4198_0000_P12.IMG","H4198_0000_P22.IMG",-39.85953,172.72597,-40,175
"DATA/2183/","H2183_0001_P12.IMG","H2183_0001_P22.IMG",-39.52729,181.43157,-40,180
"DATA/2663/","H2663_0001_P12.IMG","H2663_0001_P22.IMG",-42.29842,180.98316,-40,180
"DATA/A688/","HA688_0000_P12.IMG","HA688_0000_P22.IMG",-42.39360,178.87375,-40,180
"DATA/2630/","H2630_0001_P12.IMG","H2630_0001_P22.IMG",-40.73327,184.48357,-40,185
"DATA/6547/","H6547_0000_P12.IMG","H6547_0000_P22.IMG",-38.09409,184.53629,-40,185
"DATA/2575/","H2575_0000_P12.IMG","H2575_0000_P22.IMG",-41.01832,188.74635,-40,190
"DATA/2421/","H2421_0000_P12.IMG","H2421_0000_P22.IMG",-41.08809,199.52096,-40,200
"DATA/6479/","H6479_0000_P12.IMG","H6479_0000_P22.IMG",-37.82945,202.21395,-40,200
"DATA/2736/","H2736_0000_P12.IMG","H2736_0000_P22.IMG",-37.50690,204.87833,-40,205
"DATA/8604/","H8604_0000_P12.IMG","H8604_0000_P22.IMG",-41.55325,203.68171,-40,205
"DATA/8699/","H8699_0000_P12.IMG","H8699_0000_P22.IMG",-40.67122,205.83917,-40,205
"DATA/2692/","H2692_0001_P12.IMG","H2692_0001_P22.IMG",-37.59962,210.41827,-40,210
"DATA/4355/","H4355_0000_P12.IMG","H4355_0000_P22.IMG",-38.40061,223.08268,-40,225
"DATA/0479/","H0479_0000_P12.IMG","H0479_0000_P22.IMG",-40.55415,231.98295,-40,230
"DATA/4190/","H4190_0000_P12.IMG","H4190_0000_P22.IMG",-38.15713,238.67797,-40,240
"DATA/4201/","H4201_0000_P12.IMG","H4201_0000_P22.IMG",-37.87462,237.55636,-40,240
"DATA/6414/","H6414_0000_P12.IMG","H6414_0000_P22.IMG",-40.00885,239.90303,-40,240
"DATA/4972/","H4972_0000_P12.IMG","H4972_0000_P22.IMG",-41.93966,256.12086,-40,255
"DATA/0508/","H0508_0000_P12.IMG","H0508_0000_P22.IMG",-38.13188,261.16464,-40,260
"DATA/0279/","H0279_0000_P12.IMG","H0279_0000_P22.IMG",-42.38762,264.39133,-40,265
"DATA/0292/","H0292_0000_P12.IMG","H0292_0000_P22.IMG",-41.58819,263.40970,-40,265
"DATA/0486/","H0486_0000_P12.IMG","H0486_0000_P22.IMG",-40.04551,265.33029,-40,265
"DATA/0497/","H0497_0000_P12.IMG","H0497_0000_P22.IMG",-41.10251,262.94263,-40,265
"DATA/0431/","H0431_0000_P12.IMG","H0431_0000_P22.IMG",-40.68286,271.12387,-40,270
"DATA/0453/","H0453_0000_P12.IMG","H0453_0000_P22.IMG",-41.85281,267.81469,-40,270
"DATA/0380/","H0380_0000_P12.IMG","H0380_0000_P22.IMG",-41.87613,274.66937,-40,275
"DATA/0420/","H0420_0000_P12.IMG","H0420_0000_P22.IMG",-39.55756,273.05412,-40,275
"DATA/2215/","H2215_0000_P12.IMG","H2215_0000_P22.IMG",-38.71353,277.22268,-40,275
"DATA/2226/","H2226_0000_P12.IMG","H2226_0000_P22.IMG",-41.90701,276.24111,-40,275
"DATA/8642/","H8642_0000_P12.IMG","H8642_0000_P22.IMG",-40.49951,275.49205,-40,275
"DATA/8677/","H8677_0000_P12.IMG","H8677_0000_P22.IMG",-41.47588,295.74171,-40,295
"DATA/2702/","H2702_0000_P12.IMG","H2702_0000_P22.IMG",-38.13361,298.44986,-40,300
"DATA/A736/","HA736_0000_P12.IMG","HA736_0000_P22.IMG",-40.45174,310.36944,-40,310
"DATA/6510/","H6510_0000_P12.IMG","H6510_0000_P22.IMG",-42.34847,316.97408,-40,315
"DATA/6535/","H6535_0000_P12.IMG","H6535_0000_P22.IMG",-42.40121,315.39425,-40,315
"DATA/A743/","HA743_0000_P12.IMG","HA743_0000_P22.IMG",-41.64364,314.68004,-40,315
"DATA/0577/","H0577_0000_P12.IMG","H0577_0000_P22.IMG",-42.05742,317.76281,-40,320
"DATA/2526/","H2526_0001_P12.IMG","H2526_0001_P22.IMG",-39.69955,324.56303,-40,325
"DATA/0489/","H0489_0000_P12.IMG","H0489_0000_P22.IMG",-37.75639,328.24809,-40,330
"DATA/8564/","H8564_0000_P12.IMG","H8564_0000_P22.IMG",-40.09278,334.82800,-40,335
"DATA/8571/","H8571_0000_P12.IMG","H8571_0000_P22.IMG",-42.24601,338.76232,-40,340
"DATA/2643/","H2643_0009_P12.IMG","H2643_0009_P22.IMG",-40.89735,346.75834,-40,345
"DATA/0275/","H0275_0000_P12.IMG","H0275_0000_P22.IMG",-38.58019,347.77633,-40,350
"DATA/8592/","H8592_0000_P12.IMG","H8592_0000_P22.IMG",-39.58622,350.00150,-40,350
"DATA/8599/","H8599_0000_P12.IMG","H8599_0000_P22.IMG",-39.68942,351.64885,-40,350
"DATA/4328/","H4328_0000_P12.IMG","H4328_0000_P22.IMG",-37.92603,357.13319,-40,355
"DATA/4339/","H4339_0000_P12.IMG","H4339_0000_P22.IMG",-39.61869,356.01751,-40,355
"DATA/4361/","H4361_0000_P12.IMG","H4361_0000_P22.IMG",-41.66873,353.79508,-40,355
"DATA/4372/","H4372_0000_P12.IMG","H4372_0000_P22.IMG",-41.33698,352.71969,-40,355
"DATA/6631/","H6631_0000_P12.IMG","H6631_0000_P22.IMG",-40.39083,355.24760,-40,355
"DATA/4317/","H4317_0000_P12.IMG","H4317_0000_P22.IMG",-38.24467,358.24573,-40,360
"DATA/4295/","H4295_0000_P12.IMG","H4295_0000_P22.IMG",-36.44699,  0.31377,-35,0
"DATA/8613/","H8613_0000_P12.IMG","H8613_0000_P22.IMG",-36.16177,  1.94286,-35,0
"DATA/8525/","H8525_0000_P12.IMG","H8525_0000_P22.IMG",-32.54050,  3.43493,-35,5
"DATA/8708/","H8708_0000_P12.IMG","H8708_0000_P22.IMG",-34.38065,  4.32240,-35,5
"DATA/1910/","H1910_0000_P12.IMG","H1910_0000_P22.IMG",-32.73434,  8.86138,-35,10
"DATA/0558/","H0558_0000_P12.IMG","H0558_0000_P22.IMG",-32.72321, 25.72034,-35,25
"DATA/B445/","HB445_0000_P12.IMG","HB445_0000_P22.IMG",-33.20206, 25.00215,-35,25
"DATA/4313/","H4313_0000_P12.IMG","H4313_0000_P22.IMG",-34.22287, 31.27312,-35,30
"DATA/8669/","H8669_0000_P12.IMG","H8669_0000_P22.IMG",-35.51261, 33.78496,-35,35
"DATA/A626/","HA626_0000_P12.IMG","HA626_0000_P22.IMG",-34.23015, 36.15506,-35,35
"DATA/8507/","H8507_0000_P12.IMG","H8507_0000_P22.IMG",-37.20255, 45.20734,-35,45
"DATA/0598/","H0598_0000_P12.IMG","H0598_0000_P22.IMG",-36.62959, 53.28418,-35,55
"DATA/2056/","H2056_0000_P12.IMG","H2056_0000_P22.IMG",-34.63091, 59.77884,-35,60
"DATA/5263/","H5263_0001_P12.IMG","H5263_0001_P22.IMG",-36.38956, 57.67886,-35,60
"DATA/8542/","H8542_0000_P12.IMG","H8542_0000_P22.IMG",-37.49196, 65.14088,-35,65
"DATA/5083/","H5083_0000_P12.IMG","H5083_0000_P22.IMG",-36.22071, 68.05170,-35,70
"DATA/1902/","H1902_0000_P12.IMG","H1902_0000_P22.IMG",-34.31767, 74.16879,-35,75
"DATA/6473/","H6473_0000_P12.IMG","H6473_0000_P22.IMG",-35.29450, 85.05482,-35,85
"DATA/9237/","H9237_0000_P12.IMG","H9237_0000_P22.IMG",-35.82237, 83.43529,-35,85
"DATA/0550/","H0550_0000_P12.IMG","H0550_0000_P22.IMG",-32.84501, 92.19250,-35,90
"DATA/4360/","H4360_0000_P12.IMG","H4360_0000_P22.IMG",-34.27589, 92.29516,-35,90
"DATA/4981/","H4981_0000_P12.IMG","H4981_0000_P22.IMG",-35.69513, 91.37045,-35,90
"DATA/0528/","H0528_0000_P12.IMG","H0528_0000_P22.IMG",-32.74649, 93.14533,-35,95
"DATA/2543/","H2543_0000_P12.IMG","H2543_0000_P22.IMG",-37.47141, 93.63526,-35,95
"DATA/4349/","H4349_0000_P12.IMG","H4349_0000_P22.IMG",-34.84359, 93.36029,-35,95
"DATA/6437/","H6437_0000_P12.IMG","H6437_0000_P22.IMG",-33.37659, 97.15256,-35,95
"DATA/0506/","H0506_0000_P12.IMG","H0506_0000_P22.IMG",-35.85326, 98.51427,-35,100
"DATA/6419/","H6419_0000_P12.IMG","H6419_0000_P22.IMG",-37.26639, 99.49659,-35,100
"DATA/0248/","H0248_0000_P12.IMG","H0248_0000_P22.IMG",-37.06308,102.59961,-35,105
"DATA/0451/","H0451_0000_P12.IMG","H0451_0000_P22.IMG",-36.87742,103.07452,-35,105
"DATA/1942/","H1942_0000_P12.IMG","H1942_0000_P22.IMG",-35.19513,103.12929,-35,105
"DATA/8531/","H8531_0000_P12.IMG","H8531_0000_P22.IMG",-37.23366,109.62202,-35,110
"DATA/2660/","H2660_0001_P12.IMG","H2660_0001_P22.IMG",-35.10427,115.81581,-35,115
"DATA/7128/","H7128_0000_P12.IMG","H7128_0000_P22.IMG",-36.32018,113.08395,-35,115
"DATA/A671/","HA671_0000_P12.IMG","HA671_0000_P22.IMG",-33.75092,115.88543,-35,115
"DATA/2638/","H2638_0000_P12.IMG","H2638_0000_P22.IMG",-36.53320,118.19017,-35,120
"DATA/2539/","H2539_0000_P12.IMG","H2539_0000_P22.IMG",-32.70129,127.23040,-35,125
"DATA/6494/","H6494_0000_P12.IMG","H6494_0000_P22.IMG",-34.82718,129.55865,-35,130
"DATA/2407/","H2407_0001_P12.IMG","H2407_0001_P22.IMG",-33.60695,134.63311,-35,135
"DATA/2451/","H2451_0001_P12.IMG","H2451_0001_P22.IMG",-33.39522,132.94426,-35,135
"DATA/4235/","H4235_0000_P12.IMG","H4235_0000_P22.IMG",-34.50912,137.14091,-35,135
"DATA/4257/","H4257_0000_P12.IMG","H4257_0000_P22.IMG",-33.34252,136.06817,-35,135
"DATA/8580/","H8580_0000_P12.IMG","H8580_0000_P22.IMG",-35.12660,138.47643,-35,140
"DATA/A706/","HA706_0000_P12.IMG","HA706_0000_P22.IMG",-35.16518,140.05714,-35,140
"DATA/9254/","H9254_0000_P12.IMG","H9254_0000_P22.IMG",-37.29112,145.60076,-35,145
"DATA/8601/","H8601_0000_P12.IMG","H8601_0000_P22.IMG",-37.23847,149.39488,-35,150
"DATA/4286/","H4286_0000_P12.IMG","H4286_0000_P22.IMG",-37.39478,164.74767,-35,165
"DATA/8541/","H8541_0000_P12.IMG","H8541_0000_P22.IMG",-33.99123,166.13520,-35,165
"DATA/4209/","H4209_0000_P12.IMG","H4209_0000_P22.IMG",-34.13600,171.67473,-35,170
"DATA/4231/","H4231_0000_P12.IMG","H4231_0000_P22.IMG",-32.78264,170.73153,-35,170
"DATA/6465/","H6465_0000_P12.IMG","H6465_0000_P22.IMG",-33.81792,169.41923,-35,170
"DATA/A674/","HA674_0000_P12.IMG","HA674_0000_P22.IMG",-33.11959,167.76660,-35,170
"DATA/4187/","H4187_0000_P12.IMG","H4187_0000_P22.IMG",-36.78107,173.93552,-35,175
"DATA/6411/","H6411_0000_P12.IMG","H6411_0000_P22.IMG",-34.20192,180.75299,-35,180
"DATA/6429/","H6429_0000_P12.IMG","H6429_0000_P22.IMG",-33.76725,178.08722,-35,180
"DATA/8474/","H8474_0000_P12.IMG","H8474_0000_P22.IMG",-33.02230,179.44951,-35,180
"DATA/6472/","H6472_0000_P12.IMG","H6472_0000_P22.IMG",-36.43446,185.93271,-35,185
"DATA/6497/","H6497_0000_P12.IMG","H6497_0000_P22.IMG",-36.20592,187.46440,-35,185
"DATA/0538/","H0538_0000_P12.IMG","H0538_0000_P22.IMG",-33.47765,191.92237,-35,190
"DATA/2476/","H2476_0000_P12.IMG","H2476_0000_P22.IMG",-32.98899,195.20063,-35,195
"DATA/0494/","H0494_0000_P12.IMG","H0494_0000_P22.IMG",-32.70138,197.62981,-35,200
"DATA/A656/","HA656_0000_P12.IMG","HA656_0000_P22.IMG",-33.01063,208.42048,-35,210
"DATA/A744/","HA744_0000_P12.IMG","HA744_0000_P22.IMG",-33.01480,211.66001,-35,210
"DATA/7127/","H7127_0000_P12.IMG","H7127_0000_P22.IMG",-37.33381,213.96005,-35,215
"DATA/A677/","HA677_0000_P12.IMG","HA677_0000_P22.IMG",-35.70044,221.72962,-35,220
"DATA/2538/","H2538_0000_P12.IMG","H2538_0000_P22.IMG",-35.30879,225.49893,-35,225
"DATA/4267/","H4267_0000_P12.IMG","H4267_0000_P22.IMG",-32.52331,231.24882,-35,230
"DATA/4289/","H4289_0000_P12.IMG","H4289_0000_P22.IMG",-34.24795,230.17730,-35,230
"DATA/4311/","H4311_0000_P12.IMG","H4311_0000_P22.IMG",-34.71345,227.86669,-35,230
"DATA/8558/","H8558_0000_P12.IMG","H8558_0000_P22.IMG",-36.45553,229.00038,-35,230
"DATA/8653/","H8653_0000_P12.IMG","H8653_0000_P22.IMG",-36.87737,230.56563,-35,230
"DATA/8903/","H8903_0000_P12.IMG","H8903_0000_P22.IMG",-33.98495,235.74055,-35,235
"DATA/A617/","HA617_0000_P12.IMG","HA617_0000_P22.IMG",-33.51388,236.25460,-35,235
"DATA/2318/","H2318_0008_P12.IMG","H2318_0008_P22.IMG",-34.40913,238.88210,-35,240
"DATA/8498/","H8498_0000_P12.IMG","H8498_0000_P22.IMG",-33.02405,244.54626,-35,245
"DATA/8593/","H8593_0000_P12.IMG","H8593_0000_P22.IMG",-34.15694,246.30571,-35,245
"DATA/8600/","H8600_0000_P12.IMG","H8600_0000_P22.IMG",-33.87866,250.04175,-35,250
"DATA/A645/","HA645_0000_P12.IMG","HA645_0000_P22.IMG",-35.74555,253.95327,-35,255
"DATA/0530/","H0530_0000_P12.IMG","H0530_0000_P22.IMG",-33.15472,258.41660,-35,260
"DATA/6421/","H6421_0000_P12.IMG","H6421_0000_P22.IMG",-33.24515,259.03376,-35,260
"DATA/2596/","H2596_0001_P12.IMG","H2596_0001_P22.IMG",-35.62006,285.81218,-35,285
"DATA/A694/","HA694_0000_P12.IMG","HA694_0000_P22.IMG",-35.20375,284.24018,-35,285
"DATA/B453/","HB453_0000_P12.IMG","HB453_0000_P22.IMG",-34.08038,286.76753,-35,285
"DATA/2530/","H2530_0001_P12.IMG","H2530_0001_P22.IMG",-34.55234,291.63492,-35,290
"DATA/A620/","HA620_0000_P12.IMG","HA620_0000_P22.IMG",-34.77606,288.89189,-35,290
"DATA/0471/","H0471_0000_P12.IMG","H0471_0000_P22.IMG",-34.68739,297.38982,-35,295
"DATA/2486/","H2486_0001_P12.IMG","H2486_0001_P22.IMG",-33.10159,294.48755,-35,295
"DATA/2343/","H2343_0001_P12.IMG","H2343_0001_P22.IMG",-32.63725,300.39458,-35,300
"DATA/8515/","H8515_0000_P12.IMG","H8515_0000_P22.IMG",-34.21511,305.20991,-35,305
"DATA/9263/","H9263_0000_P12.IMG","H9263_0000_P22.IMG",-36.04030,304.16386,-35,305
"DATA/6460/","H6460_0000_P12.IMG","H6460_0000_P22.IMG",-33.79580,311.69199,-35,310
"DATA/A574/","HA574_0000_P12.IMG","HA574_0000_P22.IMG",-37.46025,312.98668,-35,315
"DATA/4365/","H4365_0001_P12.IMG","H4365_0001_P22.IMG",-33.44123,320.27628,-35,320
"DATA/A669/","HA669_0000_P12.IMG","HA669_0000_P22.IMG",-34.30548,318.62755,-35,320
"DATA/0511/","H0511_0000_P12.IMG","H0511_0000_P22.IMG",-34.09607,325.48550,-35,325
"DATA/4343/","H4343_0000_P12.IMG","H4343_0000_P22.IMG",-33.07044,323.71093,-35,325
"DATA/A609/","HA609_0000_P12.IMG","HA609_0000_P22.IMG",-33.51454,335.26903,-35,335
"DATA/0551/","H0551_0000_P12.IMG","H0551_0000_P22.IMG",-32.82218,353.89399,-35,355
"DATA/8687/","H8687_0000_P12.IMG","H8687_0000_P22.IMG",-32.64418,353.07143,-35,355
"DATA/0518/","H0518_0000_P12.IMG","H0518_0000_P22.IMG",-35.33836,358.13241,-35,360
"DATA/4306/","H4306_0000_P12.IMG","H4306_0000_P22.IMG",-35.93532,359.29380,-35,360
"DATA/8620/","H8620_0000_P12.IMG","H8620_0000_P22.IMG",-28.08210,  6.07445,-30,5
"DATA/7154/","H7154_0000_P12.IMG","H7154_0000_P22.IMG",-27.52131, 11.30384,-30,10
"DATA/6445/","H6445_0000_P12.IMG","H6445_0000_P22.IMG",-28.52949, 16.47223,-30,15
"DATA/6488/","H6488_0000_P12.IMG","H6488_0000_P22.IMG",-28.19662, 14.95221,-30,15
"DATA/4097/","H4097_0000_P12.IMG","H4097_0000_P22.IMG",-29.82688, 17.83468,-30,20
"DATA/4108/","H4108_0000_P12.IMG","H4108_0000_P22.IMG",-29.12737, 19.23115,-30,20
"DATA/6409/","H6409_0000_P12.IMG","H6409_0000_P22.IMG",-29.99011, 20.30280,-30,20
"DATA/4401/","H4401_0000_P12.IMG","H4401_0000_P22.IMG",-29.61684, 22.82643,-30,25
"DATA/2540/","H2540_0000_P12.IMG","H2540_0000_P22.IMG",-32.35181, 28.97862,-30,30
"DATA/8500/","H8500_0000_P12.IMG","H8500_0000_P22.IMG",-29.85052, 40.60794,-30,40
"DATA/A714/","HA714_0000_P12.IMG","HA714_0000_P22.IMG",-29.95009, 38.80380,-30,40
"DATA/6477/","H6477_0000_P12.IMG","H6477_0000_P22.IMG",-32.18682, 43.69388,-30,45
"DATA/8602/","H8602_0001_P12.IMG","H8602_0001_P22.IMG",-28.55393, 46.95162,-30,45
"DATA/4104/","H4104_0000_P12.IMG","H4104_0000_P22.IMG",-29.72026, 49.95519,-30,50
"DATA/8514/","H8514_0000_P12.IMG","H8514_0000_P22.IMG",-28.51436, 48.63963,-30,50
"DATA/A742/","HA742_0000_P12.IMG","HA742_0000_P22.IMG",-27.89923, 57.02271,-30,55
"DATA/0554/","H0554_0000_P12.IMG","H0554_0000_P22.IMG",-30.31760, 58.93215,-30,60
"DATA/0510/","H0510_0000_P12.IMG","H0510_0000_P22.IMG",-29.74242, 64.59790,-30,65
"DATA/4287/","H4287_0001_P12.IMG","H4287_0001_P22.IMG",-31.81125, 66.87289,-30,65
"DATA/0411/","H0411_0000_P12.IMG","H0411_0000_P22.IMG",-31.24070, 76.84916,-30,75
"DATA/6430/","H6430_0000_P12.IMG","H6430_0000_P22.IMG",-28.60749, 78.64848,-30,80
"DATA/2206/","H2206_0001_P12.IMG","H2206_0001_P22.IMG",-29.05137, 82.86366,-30,85
"DATA/6523/","H6523_0000_P12.IMG","H6523_0000_P22.IMG",-30.75277, 86.42877,-30,85
"DATA/0572/","H0572_0000_P12.IMG","H0572_0000_P22.IMG",-29.99819, 89.31241,-30,90
"DATA/6498/","H6498_0000_P12.IMG","H6498_0000_P22.IMG",-29.92962, 88.04677,-30,90
"DATA/0022/","H0022_0000_P12.IMG","H0022_0000_P22.IMG",-31.49960,101.07922,-30,100
"DATA/0440/","H0440_0000_P12.IMG","H0440_0000_P22.IMG",-31.65989,105.33399,-30,105
"DATA/7178/","H7178_0000_P12.IMG","H7178_0000_P22.IMG",-28.07583,111.26495,-30,110
"DATA/2158/","H2158_0001_P12.IMG","H2158_0001_P22.IMG",-29.28770,118.40634,-30,120
"DATA/8478/","H8478_0000_P12.IMG","H8478_0000_P22.IMG",-28.71896,131.17805,-30,130
"DATA/6415/","H6415_0000_P12.IMG","H6415_0000_P22.IMG",-28.27830,141.41015,-30,140
"DATA/6476/","H6476_0000_P12.IMG","H6476_0000_P22.IMG",-30.37870,143.90617,-30,145
"DATA/8506/","H8506_0000_P12.IMG","H8506_0000_P22.IMG",-29.10023,146.01419,-30,145
"DATA/4092/","H4092_0000_P12.IMG","H4092_0000_P22.IMG",-27.63664,149.88944,-30,150
"DATA/8513/","H8513_0000_P12.IMG","H8513_0000_P22.IMG",-31.06971,151.26082,-30,150
"DATA/0228/","H0228_0000_P12.IMG","H0228_0000_P22.IMG",-30.58424,157.34210,-30,155
"DATA/0241/","H0241_0000_P12.IMG","H0241_0000_P22.IMG",-30.62367,156.52578,-30,155
"DATA/6483/","H6483_0000_P12.IMG","H6483_0000_P22.IMG",-32.29347,160.56305,-30,160
"DATA/6508/","H6508_0000_P12.IMG","H6508_0000_P22.IMG",-32.25636,158.84804,-30,160
"DATA/9282/","H9282_0000_P12.IMG","H9282_0000_P22.IMG",-30.64805,161.43637,-30,160
"DATA/8562/","H8562_0000_P12.IMG","H8562_0000_P22.IMG",-31.45943,179.21871,-30,180
"DATA/2586/","H2586_0001_P12.IMG","H2586_0001_P22.IMG",-31.83998,188.68288,-30,190
"DATA/A540/","HA540_0000_P12.IMG","HA540_0000_P22.IMG",-29.40509,189.12571,-30,190
"DATA/A628/","HA628_0000_P12.IMG","HA628_0000_P22.IMG",-29.51782,191.86135,-30,190
"DATA/A547/","HA547_0000_P12.IMG","HA547_0000_P22.IMG",-29.27958,193.20740,-30,195
"DATA/3075/","H3075_0000_P12.IMG","H3075_0000_P22.IMG",-29.64310,202.34388,-30,200
"DATA/3108/","H3108_0000_P12.IMG","H3108_0000_P22.IMG",-29.54359,199.43392,-30,200
"DATA/8516/","H8516_0000_P12.IMG","H8516_0000_P22.IMG",-32.32214,203.91507,-30,205
"DATA/A575/","HA575_0000_P12.IMG","HA575_0000_P22.IMG",-29.22556,209.95421,-30,210
"DATA/4073/","H4073_0000_P12.IMG","H4073_0000_P22.IMG",-31.00316,216.29299,-30,215
"DATA/A663/","HA663_0000_P12.IMG","HA663_0000_P22.IMG",-30.87903,213.48731,-30,215
"DATA/6407/","H6407_0000_P12.IMG","H6407_0000_P22.IMG",-30.46400,220.48410,-30,220
"DATA/6425/","H6425_0000_P12.IMG","H6425_0000_P22.IMG",-30.03239,219.18359,-30,220
"DATA/6443/","H6443_0000_P12.IMG","H6443_0000_P22.IMG",-31.30012,217.80938,-30,220
"DATA/7134/","H7134_0000_P12.IMG","H7134_0000_P22.IMG",-29.53448,228.02501,-30,230
"DATA/4146/","H4146_0000_P12.IMG","H4146_0000_P22.IMG",-29.78067,242.24788,-30,240
"DATA/4157/","H4157_0000_P12.IMG","H4157_0000_P22.IMG",-29.24367,241.21187,-30,240
"DATA/8491/","H8491_0000_P12.IMG","H8491_0000_P22.IMG",-28.34346,239.76647,-30,240
"DATA/4080/","H4080_0000_P12.IMG","H4080_0000_P22.IMG",-32.13842,248.37708,-30,250
"DATA/9260/","H9260_0000_P12.IMG","H9260_0000_P22.IMG",-30.03931,251.78798,-30,250
"DATA/0563/","H0563_0000_P12.IMG","H0563_0000_P22.IMG",-30.10002,253.17512,-30,255
"DATA/1933/","H1933_0000_P12.IMG","H1933_0000_P22.IMG",-31.12797,268.37550,-30,270
"DATA/2805/","H2805_0009_P12.IMG","H2805_0009_P22.IMG",-31.99691,272.90584,-30,275
"DATA/4076/","H4076_0000_P12.IMG","H4076_0000_P22.IMG",-29.94753,281.43583,-30,280
"DATA/4087/","H4087_0000_P12.IMG","H4087_0000_P22.IMG",-30.37856,280.00978,-30,280
"DATA/0526/","H0526_0000_P12.IMG","H0526_0000_P22.IMG",-31.43472,291.08235,-30,290
"DATA/4336/","H4336_0000_P12.IMG","H4336_0000_P22.IMG",-30.50238,291.65625,-30,290
"DATA/4347/","H4347_0000_P12.IMG","H4347_0000_P22.IMG",-29.25131,289.88616,-30,290
"DATA/4358/","H4358_0000_P12.IMG","H4358_0000_P22.IMG",-28.16912,288.76225,-30,290
"DATA/0493/","H0493_0000_P12.IMG","H0493_0000_P22.IMG",-29.22065,294.57830,-30,295
"DATA/4292/","H4292_0001_P12.IMG","H4292_0001_P22.IMG",-30.08400,295.50003,-30,295
"DATA/4303/","H4303_0000_P12.IMG","H4303_0000_P22.IMG",-30.01557,294.46656,-30,295
"DATA/4314/","H4314_0000_P12.IMG","H4314_0000_P22.IMG",-30.18980,293.41871,-30,295
"DATA/4325/","H4325_0000_P12.IMG","H4325_0000_P22.IMG",-28.57272,292.61473,-30,295
"DATA/0460/","H0460_0000_P12.IMG","H0460_0000_P22.IMG",-28.18305,299.91327,-30,300
"DATA/4248/","H4248_0000_P12.IMG","H4248_0000_P22.IMG",-29.01271,297.98332,-30,300
"DATA/2233/","H2233_0009_P12.IMG","H2233_0009_P22.IMG",-28.62816,309.86087,-30,310
"DATA/8610/","H8610_0000_P12.IMG","H8610_0000_P22.IMG",-31.06344,308.72239,-30,310
"DATA/4072/","H4072_0000_P12.IMG","H4072_0000_P22.IMG",-30.61589,314.53995,-30,315
"DATA/4094/","H4094_0000_P12.IMG","H4094_0000_P22.IMG",-28.79799,313.05226,-30,315
"DATA/6424/","H6424_0000_P12.IMG","H6424_0000_P22.IMG",-31.64898,317.29964,-30,315
"DATA/6442/","H6442_0000_P12.IMG","H6442_0000_P22.IMG",-31.31738,315.95084,-30,315
"DATA/4332/","H4332_0009_P12.IMG","H4332_0009_P22.IMG",-28.20610,324.11208,-30,325
"DATA/0478/","H0478_0000_P12.IMG","H0478_0000_P22.IMG",-27.91323,330.63014,-30,330
"DATA/0456/","H0456_0000_P12.IMG","H0456_0000_P22.IMG",-31.16946,333.14980,-30,335
"DATA/6413/","H6413_0000_P12.IMG","H6413_0000_P22.IMG",-31.42980,340.34442,-30,340
"DATA/6431/","H6431_0000_P12.IMG","H6431_0000_P22.IMG",-31.32875,339.10903,-30,340
"DATA/7140/","H7140_0000_P12.IMG","H7140_0000_P22.IMG",-32.17834,341.80502,-30,340
"DATA/4079/","H4079_0000_P12.IMG","H4079_0000_P22.IMG",-32.46545,346.64933,-30,345
"DATA/A570/","HA570_0000_P12.IMG","HA570_0000_P22.IMG",-23.25334,  1.72956,-25,0
"DATA/A651/","HA651_0000_P12.IMG","HA651_0000_P22.IMG",-25.86044,  0.12674,-25,0
"DATA/6402/","H6402_0000_P12.IMG","H6402_0000_P22.IMG",-22.50685,  3.09165,-25,5
"DATA/4207/","H4207_0000_P12.IMG","H4207_0000_P22.IMG",-24.81560,  8.35880,-25,10
"DATA/7179/","H7179_0000_P12.IMG","H7179_0000_P22.IMG",-24.40190,  9.91302,-25,10
"DATA/8532/","H8532_0000_P12.IMG","H8532_0000_P22.IMG",-27.32830,  8.04716,-25,10
